insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (1, 'bulbasaur', 'grass', 'poison', 87.5, 10, null, null, 45, 49, 49, 65, 65, 45);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (297, 'hariyama', 'fighting', null, '75', 0, null, null, 144, 120, 60, 40, 60, 50);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (298, 'azurill', 'normal', 'fairy', '25', 30, null, null, 50, 20, 40, 20, 40, 20);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (299, 'nosepass', 'rock', null, '50', 20, null, null, 30, 45, 135, 45, 90, 30);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (300, 'skitty', 'normal', null, '25', 30, null, null, 50, 45, 45, 35, 35, 50);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (301, 'delcatty', 'normal', null, '25', 30, null, null, 70, 65, 65, 55, 55, 70);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (302, 'sableye', 'dark', 'ghost', '50', 10, null, null, 50, 75, 75, 65, 65, 50);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (303, 'mawile', 'steel', 'fairy', '50', 30, null, null, 50, 85, 85, 55, 55, 50);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (304, 'aron', 'steel', 'rock', '50', 0, null, null, 50, 70, 100, 40, 40, 30);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (305, 'lairon', 'steel', 'rock', '50', 0, null, null, 60, 90, 140, 50, 50, 40);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (306, 'aggron', 'steel', 'rock', '50', 0, null, null, 70, 110, 180, 60, 60, 50);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (307, 'meditite', 'fighting', 'psychic', '50', 20, null, null, 30, 40, 55, 40, 55, 60);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (308, 'medicham', 'fighting', 'psychic', '50', 20, null, null, 60, 60, 75, 60, 75, 80);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (309, 'electrike', 'electric', null, '50', 0, null, null, 40, 45, 40, 65, 40, 65);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (310, 'manectric', 'electric', null, '50', 0, null, null, 70, 75, 60, 105, 60, 105);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (311, 'plusle', 'electric', null, '50', 20, null, null, 60, 50, 40, 85, 75, 95);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (312, 'minun', 'electric', null, '50', 20, null, null, 60, 40, 50, 75, 85, 95);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (313, 'volbeat', 'bug', null, '100', 40, null, null, 65, 73, 55, 47, 75, 85);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (314, 'illumise', 'bug', null, '0', 0, null, null, 65, 47, 55, 73, 75, 85);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (315, 'roselia', 'grass', 'poison', '50', 10, null, null, 50, 60, 45, 100, 80, 65);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (316, 'gulpin', 'poison', null, '50', 0, null, null, 70, 43, 53, 43, 53, 40);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (317, 'swalot', 'poison', null, '50', 0, null, null, 100, 73, 83, 73, 83, 55);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (318, 'carvanha', 'water', 'dark', '50', 0, null, null, 45, 90, 20, 65, 20, 65);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (319, 'sharpedo', 'water', 'dark', '50', 0, null, null, 70, 120, 40, 95, 40, 95);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (320, 'wailmer', 'water', null, '50', 0, null, null, 130, 70, 35, 70, 35, 60);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (321, 'wailord', 'water', null, '50', 0, null, null, 170, 90, 45, 90, 45, 60);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (322, 'numel', 'fire', 'ground', '50', 20, null, null, 60, 60, 40, 65, 45, 35);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (323, 'camerupt', 'fire', 'ground', '50', 20, null, null, 70, 100, 70, 105, 75, 40);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (324, 'torkoal', 'fire', null, '50', 20, null, null, 70, 85, 140, 85, 70, 20);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (325, 'spoink', 'psychic', null, '50', 30, null, null, 60, 25, 35, 70, 80, 60);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (326, 'grumpig', 'psychic', null, '50', 30, null, null, 80, 45, 65, 90, 110, 80);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (327, 'spinda', 'normal', null, '50', 30, null, null, 60, 60, 60, 60, 60, 60);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (328, 'trapinch', 'ground', null, '50', 10, null, null, 45, 100, 45, 45, 45, 10);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (329, 'vibrava', 'ground', 'dragon', '50', 10, null, null, 50, 70, 50, 50, 50, 70);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (330, 'flygon', 'ground', 'dragon', '50', 10, null, null, 80, 100, 80, 80, 80, 100);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (331, 'cacnea', 'grass', null, '50', 10, null, null, 50, 85, 40, 85, 40, 35);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (332, 'cacturne', 'grass', 'dark', '50', 10, null, null, 70, 115, 60, 115, 60, 55);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (333, 'swablu', 'normal', 'flying', '50', 40, null, null, 45, 40, 60, 40, 75, 50);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (334, 'altaria', 'dragon', 'flying', '50', 40, null, null, 75, 70, 90, 70, 105, 80);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (335, 'zangoose', 'normal', null, '50', 40, null, null, 73, 115, 60, 60, 60, 90);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (336, 'seviper', 'poison', null, '50', 0, null, null, 73, 100, 60, 100, 60, 65);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (339, 'barboach', 'water', 'ground', '50', 20, null, null, 50, 48, 43, 46, 41, 60);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (340, 'whiscash', 'water', 'ground', '50', 20, null, null, 110, 78, 73, 76, 71, 60);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (341, 'corphish', 'water', null, '50', 0, null, null, 43, 80, 65, 50, 35, 35);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (342, 'crawdaunt', 'water', 'dark', '50', 0, null, null, 63, 120, 85, 90, 55, 55);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (345, 'lileep', 'rock', 'grass', 87.5, 40, null, null, 66, 41, 77, 61, 87, 23);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (346, 'cradily', 'rock', 'grass', 87.5, 40, null, null, 86, 81, 97, 81, 107, 43);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (347, 'anorith', 'rock', 'bug', 87.5, 40, null, null, 45, 95, 50, 40, 50, 75);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (348, 'armaldo', 'rock', 'bug', 87.5, 40, null, null, 75, 125, 100, 70, 80, 45);
